Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
100.0000000000001,-0.022071206684856,-27.90299284431043,88.29143634820142
104.7128548050901,-0.02011929037087883,-27.50162427828551,88.22466284773499
109.6478196143186,-0.02100948418951664,-27.10068881755203,88.16379659455585
114.8153621496884,-0.02144322696508934,-26.70198901637747,88.09288421121295
120.2264434617413,-0.02031600993561553,-26.30291499596547,88.06656231304189
125.8925411794169,-0.02073542054188817,-25.90187812447781,87.9651257916035
131.8256738556409,-0.02019079338331734,-25.50240404069214,87.8990192599401
138.0384264602885,-0.02137342458280311,-25.10527392984887,87.83475472525014
144.543977074593,-0.02005107912383187,-24.70846424966939,87.74003115739953
151.356124843621,-0.02143524907061334,-24.31112547937587,87.63923133387584
158.4893192461114,-0.01992506502578935,-23.90864362498823,87.57745033373529
165.9586907437563,-0.02073708684093507,-23.51145355362339,87.49007058494617
173.7800828749376,-0.02033089428572557,-23.11328327413058,87.40152812835038
181.9700858609985,-0.02064704848107855,-22.71405866895964,87.29737248869387
190.546071796325,-0.02094085785860489,-22.31681681583161,87.19342127213466
199.5262314968881,-0.02063525600981793,-21.91707946877439,87.07982604385285
208.9296130854041,-0.02127658782156388,-21.52003405095662,86.99099161572205
218.7761623949555,-0.02108495659251483,-21.12412451366819,86.86125586852428
229.0867652767775,-0.02091427791181472,-20.72634963427435,86.73021870377666
239.8832919019493,-0.02106756577239141,-20.32722380217598,86.61842142822803
251.1886431509582,-0.0215637148095837,-19.93191658020608,86.46948524960624
263.0267991895385,-0.02081135182335811,-19.53374846174049,86.3286766918914
275.4228703338169,-0.02086452393379232,-19.13960917086572,86.18670096939424
288.4031503126609,-0.0212914687516303,-18.74249370031177,86.04204384906794
301.995172040202,-0.02081893245956727,-18.34573242136739,85.86657170302178
316.2277660168383,-0.02056749136353473,-17.94797713186637,85.71031194496663
331.1311214825915,-0.02175781842280197,-17.55297325147269,85.52783259226842
346.7368504525317,-0.02137431635143457,-17.15597149110421,85.34558475913263
363.0780547701018,-0.02107831183959709,-16.75925798195173,85.14963569419098
380.1893963205617,-0.02124708664425885,-16.36276453588753,84.94933228987612
398.1071705534974,-0.02122519680009138,-15.96997172200464,84.74816278794856
416.869383470336,-0.02230143025047132,-15.57486791491036,84.53001487348432
436.5158322401666,-0.02071427717428433,-15.17881667295305,84.28825502209386
457.0881896148753,-0.020667664551372,-14.78262873327923,84.05982684490948
478.630092322639,-0.02172413099039815,-14.38824505393359,83.8126785905026
501.187233627273,-0.0213511513350717,-13.99301859035026,83.55346522755661
524.8074602497729,-0.02183351358093847,-13.5990641587518,83.27589222684151
549.5408738576255,-0.02138234697676176,-13.20813398873278,82.99429727019277
575.4399373371579,-0.02131197407817843,-12.8132628714841,82.69106258766509
602.5595860743581,-0.02130662391602325,-12.42162742671189,82.37050555803233
630.9573444801937,-0.02159521383492413,-12.03046542868748,82.05245336669752
660.6934480075965,-0.02149169468594902,-11.63902427475553,81.70995417460057
691.8309709189371,-0.02127988170993689,-11.24889554194387,81.35107916322693
724.4359600749907,-0.02204241801031127,-10.85958967097089,80.98250653953154
758.5775750291845,-0.02201952541458022,-10.47042038326639,80.58740818381244
794.3282347242822,-0.02215755933160488,-10.08264402879365,80.17998839065361
831.7637711026719,-0.02242020626206762,-9.696653389943657,79.7578021755084
870.9635899560816,-0.02253051582080155,-9.310405073056879,79.31362622691701
912.0108393559107,-0.0220975564908997,-8.92527091090672,78.85476225669453
954.9925860214371,-0.02213058410364652,-8.542268606993874,78.37339699983133
1000,-0.02220536009168236,-8.159463795908326,77.87247842998369
1047.128548050901,-0.02238365761155502,-7.779119463521914,77.34139138280413
1096.478196143186,-0.02172687285583962,-7.397918701420496,76.79685820877663
1148.153621496883,-0.02239852946117624,-7.021314329441042,76.22202947271806
1202.264434617414,-0.02140761907618597,-6.645694644089093,75.63378717485959
1258.925411794168,-0.02261744414118157,-6.271756967305348,75.01362490305534
1318.256738556408,-0.02264135068136586,-5.900007775940667,74.37268748012089
1380.384264602886,-0.02319069091863623,-5.530259325403305,73.70453718127544
1445.439770745929,-0.02315660754692641,-5.163676582435395,73.00767617312924
1513.561248436209,-0.02350045396051357,-4.799431572728464,72.28584344553383
1584.893192461115,-0.02372217261184343,-4.437545454966426,71.5379101247256
1659.586907437563,-0.02298493816933488,-4.079637688196796,70.75424509022992
1737.800828749376,-0.02309342705419283,-3.720555682231679,69.94393602880888
1819.700858609984,-0.023208913401787,-3.377828764881251,69.11012280344652
1905.46071796325,-0.02364568728717515,-3.061176781696695,68.24527905177143
1995.262314968881,-0.02392768985776011,-2.751173069484084,67.34082653223609
2089.29613085404,-0.02321254572074197,-2.342578597884299,66.4306733532293
2187.761623949554,-0.02365677977547447,-2.007704783481374,65.4700480059205
2290.867652767775,-0.02354301953854274,-1.679247002684229,64.48631683751223
2398.832919019491,-0.02451686024575791,-1.354926319194103,63.47158548453982
2511.886431509583,-0.02477534461636722,-1.035585010618363,62.42768703316005
2630.267991895385,-0.02431068391726239,-0.7232553243087927,61.35949059445996
2754.228703338168,-0.02533192876717053,-0.4169306580737811,60.25858962436396
2884.031503126609,-0.02470223495292746,-0.1168815016524022,59.13075055439958
3019.951720402019,-0.02480969453888616,0.1760391801852662,57.97876018669398
3162.277660168382,-0.02498084490925511,0.4623986008323742,56.80081557576322
3311.311214825913,-0.02535999349587795,0.7410613548962932,55.59660931292187
3467.368504525317,-0.0253948975123619,1.01190471104149,54.37680685769288
3630.780547701017,-0.02561547917492919,1.275255638847792,53.13494022501568
3801.893963205613,-0.02539068033279591,1.530734360250123,51.87426226460119
3981.071705534974,-0.02644927725735104,1.777359191504697,50.59891297531681
4168.693834703357,-0.02621788818916389,2.015446486063665,49.30908476247913
4365.158322401662,-0.02622079609012943,2.244950377283655,48.00630841690162
4570.881896148752,-0.02724300569189592,2.466490108844292,46.69336050151608
4786.300923226388,-0.02637990268734772,2.677628059509011,45.37706006762376
5011.872336272725,-0.02702985879218564,2.881186384249306,44.05747105677725
5248.07460249773,-0.02814621194513785,3.075261284179836,42.73421716193943
5495.408738576246,-0.02603325129879496,3.260989511982555,41.41519995283644
5754.399373371573,-0.0266071781619607,3.436801347058005,40.09141461260788
6025.595860743581,-0.02669685197060746,3.604633359118164,38.78169783930616
6309.573444801934,-0.02661897934153971,3.764289387174593,37.47470196177053
6606.934480075965,-0.02588737066639341,3.914849351410786,36.18242834345668
6918.309709189367,-0.03400727462402423,4.056539823304248,34.89686928287986
7244.359600749904,-0.02625986922819612,4.191293668365638,33.62792489781366
7585.775750291845,-0.02569389550083865,4.318268798801889,32.37874784703452
7943.282347242819,-0.02565150598317979,4.437047353229514,31.14360264838239
8317.637711026713,-0.02791315581504812,4.548704479624329,29.93045511051566
8709.635899560806,-0.03116590813466446,4.653182944757018,28.7366796463592
9120.108393559101,-0.03337801481342562,4.750747418017021,27.5650428535527
9549.925860214365,-0.03105727345579768,4.841995096091546,26.41120743216501
10000,-0.02742098583700786,4.927843421848403,25.28329392829702
10471.285480509,-0.02415486412458187,5.007522529899594,24.17537509053668
10964.78196143186,-0.02315146228710832,5.081552183961223,23.09901071030185
11481.53621496883,-0.02252856880121782,5.149397452358225,22.0390439557211
12022.64434617414,-0.02203464886478627,5.213343466357148,21.00850726426378
12589.25411794167,-0.03818014008935315,5.272848868782816,19.9985785049505
13182.56738556407,-0.0212978344830006,5.327752854674187,19.01793967240728
13803.84264602886,-0.01978016708437914,5.377503465624811,18.0527649466678
14454.39770745928,-0.02602276792151147,5.424764633551119,17.10937978484674
15135.61248436209,-0.01975449807881464,5.468025117586693,16.19395227829942
15848.93192461114,-0.01838288265910655,5.507187712403261,15.29156683200372
16595.86907437561,-0.01992975077840149,5.544736680659587,14.41737638166633
17378.00828749377,-0.01761958114640666,5.578418396217394,13.55212559566216
18197.00858609984,-0.02303486256668005,5.609856857836052,12.70649816170166
19054.60717963248,-0.01487655174445642,5.637519529570991,11.87633414654834
19952.62314968881,-0.01760876640927636,5.663416866613535,11.06234779298137
20892.9613085404,-0.01409091896639572,5.686614920791503,10.25562708103566
21877.61623949554,-0.0136830965686103,5.708730419374848,9.461983714163551
22908.67652767773,-0.01233396771369105,5.728303886534837,8.670648562346059
23988.32919019491,-0.01313897995560903,5.745344983859589,7.881487631879196
25118.86431509582,-0.02375295136425538,5.761973902611936,7.10030354134452
26302.67991895383,-0.009834982038656409,5.775023303519738,6.301929031750987
27542.28703338168,-0.009190851444638541,5.785635100294897,5.491929154631237
28840.31503126606,-0.01888654762294689,5.795759006591377,4.664337751472402
30199.51720402018,-0.007446547152748059,5.801687933456465,3.812206570255654
31622.77660168381,-0.00571678433588125,5.8049728352516,2.901726596021774
33113.11214825911,-0.003635600857861804,5.802819450522075,1.923461924182247
34673.68504525318,-0.003403983377644551,5.793876817714074,0.8394128863738217
36307.80547701016,-0.0008795565232767007,5.771357127857003,-0.3759651336807508
38018.93963205613,0.0005583830777668003,5.730028135317085,-1.772388181015586
39810.71705534974,0.001546908601918979,5.667701210131683,-3.362377330427819
41686.93834703355,0.002465839924429307,5.575497548807077,-5.195726699133701
43651.58322401661,0.005002409113694027,5.45507077242421,-7.229047926162146
45708.81896148753,0.00738967394576737,5.300945549984498,-9.495221680916984
47863.00923226384,0.005070920590324837,5.114286662985789,-12.00994862235962
50118.72336272725,0.003810561721408907,4.896044722962753,-14.74361436276558
52480.74602497726,0.0134749056347512,4.641854986034705,-17.76038897038919
54954.08738576247,0.01486196715113484,4.356270277846646,-20.97300916245254
57543.99373371572,0.02009568255193545,4.040702864304478,-24.37558876508837
60255.95860743577,0.01930748929439001,3.701321678865152,-27.81974050487938
63095.73444801934,0.02166446312620414,3.344944537351952,-31.2665052549622
66069.34480075959,0.02655542259972242,2.97157365655826,-34.60679790724842
69183.09709189367,0.02500436541697568,2.596079813866616,-37.74221884683421
72443.59600749903,0.03143166912579184,2.207301634646749,-40.77495945495224
75857.75750291838,0.02691453335440772,1.820120697268306,-43.549221314291
79432.82347242816,0.01844984271254467,1.425886982528948,-46.21777096821651
83176.37711026715,0.02473323352300507,1.034381946751186,-48.67499385433435
87096.35899560807,0.03266492438880649,0.6351288489606381,-51.03441976666491
91201.083935591,0.0323283459130436,0.2366992724913412,-53.20888901244058
95499.25860214359,0.02790270099703353,-0.1606804314646441,-55.26251881695378
100000,0.03982282504569077,-0.5651387706680125,-57.2291218294757
